date,pol_ru,rank,avg_score
Nov-16,Колокольцев Владимир Александрович,33,4.52
Nov-16,Иванов Сергей Борисович,34,4.50
Nov-16,Приходько Сергей Эдуардович,35,4.48
Nov-16,Чайка Юрий Яковлевич,36,4.45
Nov-16,Брычева Лариса Игоревна,37,4.42
Nov-16,Кудрин Алексей Леонидович,38,4.40
Nov-16,Усманов Алишер Бурханович,39,4.37
Nov-16,Зюганов Геннадий Андреевич,40,4.33
Nov-16,Абрамович Роман Аркадьевич,41,4.29
Nov-16,Дерипаска Олег Владимирович,42,4.27
Nov-16,Трутнев Юрий Петрович,43,4.25
Nov-16,Мантуров Денис Валентинович,44,4.22
Nov-16,Ткачев Александр Николаевич,45,4.20
Nov-16,Тимченко Геннадий Николаевич,46,4.17
Nov-16,Артемьев Игорь Юрьевич,47,4.15
Nov-16,Костин Андрей Леонидович,48,4.11
Nov-16,Кадыров Рамзан Ахматович,49,4.10
Nov-16,Неверов Сергей Иванович,50,4.08
Nov-16,Нарышкин Сергей Евгеньевич,51,4.05
Nov-16,Эрнст Константин Львович,52,4.02
Nov-16,Беглов Александр Дмитриевич,53,4.00
Nov-16,Лебедев Вячеслав Михайлович,54,3.97
Nov-16,Мединский Владимир Ростиславович,55,3.93
Nov-16,Жириновский Владимир Вольфович,56,3.91
Nov-16,Мишустин Михаил Владимирович,57,3.89
Nov-16,Васильев Владимир Абдуалиевич,58,3.86
Nov-16,Добродеев Олег Борисович,59,3.83
Nov-16,Жуков Александр Дмитриевич,60,3.80
Nov-16,Воробьев Андрей Юрьевич,61,3.77
Nov-16,Сурков Владислав Юрьевич,62,3.75
Nov-16,Тимакова Наталья Александровна,63,3.72
Nov-16,Хлопонин Александр Геннадиевич,64,3.70
Nov-16,Новак Александр Валентинович,65,3.66
Nov-16,Школов Евгений Михайлович,66,3.61
Nov-16,Козак Дмитрий Николаевич,67,3.60
Nov-16,Пучков Владимир Андреевич,68,3.58
Nov-16,Полтавченко Георгий Сергеевич,69,3.55
Nov-16,Галушка Александр Анатольевич,70,3.53
Nov-16,Коновалов Александр Владимирович,71,3.50
Nov-16,Чуйченко Константин Анатольевич,72,3.48
Nov-16,Яровая Ирина Анатольевна,73,3.46
Nov-16,Глазьев Сергей Юрьевич,74,3.45
Nov-16,Герасимов Валерий Васильевич,75,3.42
Nov-16,Волошин Александр Стальевич,76,3.40
Nov-16,Минниханов Рустам Нургалиевич,77,3.37
Nov-16,Топилин Максим Анатольевич,78,3.33
Nov-16,Железняк Сергей Владимирович,79,3.30
Nov-16,Чубайс Анатолий Борисович,80,3.29
Nov-16,Скворцова Вероника Игоревна,81,3.26
Nov-16,Соколов Максим Юрьевич,82,3.24
Nov-16,Бречалов Александр Владимирович,83,3.21
Nov-16,Никифоров Николай Анатольевич,84,3.20
Nov-16,Фридман Михаил Маратович,85,3.18
Nov-16,Васильева Ольга Юрьевна,86,3.17
Nov-16,Дюмин Алексей Геннадьевич,87,3.15
Nov-16,Земский Алексей Владимирович,88,3.12
Nov-16,Кончев Дмитрий Викторович,89,3.10
Nov-16,Аксёнов Сергей Валерьевич,90,3.07
Nov-16,Миронов Сергей Михайлович,91,3.05
Nov-16,Алекперов Вагит Юсуфович,92,3.04
Nov-16,Мень Михаил Александрович,93,3.01
Nov-16,Донской Сергей Ефимович,94,3.00
Nov-16,Исаев Андрей Константинович,95,2.97
Nov-16,Нерадько Александр Васильевич,96,2.95
Nov-16,Баталина Ольга Юрьевна,97,2.91
Nov-16,Памфилова Элла Александровна,98,2.88
Nov-16,Абызов Михаил Анатольевич,99,2.85
Nov-16,Потанин Владимир Олегович,100,2.84
Dec-16,Путин Владимир Владимирович,1,9.72
Dec-16,Медведев Дмитрий Анатольевич,2,8.11
Dec-16,Шойгу Сергей Кужугетович,3,7.35
Dec-16,Сечин Игорь Иванович,4,7.33
Dec-16,Володин Вячеслав Викторович,5,6.75
Dec-16,Вайно Антон Эдуардович,6,6.59
Dec-16,Кириенко Сергей Владиленович,7,6.50
Dec-16,Лавров Сергей Викторович,8,6.46
Dec-16,Бортников Александр Васильевич,9,6.35
Dec-16,Кирилл (Патриарх Московский и всея Руси),10,6.13
Dec-16,Силуанов Антон Германович,11,6.10
Dec-16,Набиуллина Эльвира Сахипзадовна,12,6.00
Dec-16,Патрушев Николай Платонович,13,5.94
Dec-16,Песков Дмитрий Сергеевич,14,5.89
Dec-16,Чемезов Сергей Викторович,15,5.81
Dec-16,Бастрыкин Александр Иванович,16,5.77
Dec-16,Шувалов Игорь Иванович,17,5.72
Dec-16,Золотов Виктор Васильевич,18,5.65
Dec-16,Громов Алексей Алексеевич,19,5.63
Dec-16,Ковальчук Юрий Валентинович,20,5.58
Dec-16,Миллер Алексей Борисович,21,5.53
Dec-16,Греф Герман Оскарович,22,5.42
Dec-16,Собянин Сергей Семенович,23,5.35
Dec-16,Ротенберг Аркадий Романович,24,5.27
Dec-16,Рогозин Дмитрий Олегович,25,5.22
Dec-16,Чайка Юрий Яковлевич,26,5.20
Dec-16,Колокольцев Владимир Александрович,27,5.17
Dec-16,Голикова Татьяна Алексеевна,28,5.13
Dec-16,Дворкович Аркадий Владимирович,29,5.07
Dec-16,Голодец Ольга Юрьевна,30,5.05
Dec-16,Матвиенко Валентина Ивановна,31,5.01
Dec-16,Приходько Сергей Эдуардович,32,4.93
Dec-16,Белоусов Андрей Рэмович,33,4.90
Dec-16,Тимченко Геннадий Николаевич,34,4.85
Dec-16,Ярин Андрей Вениаминович,35,4.80
Dec-16,Левитин Игорь Евгеньевич,36,4.75
Dec-16,Мутко Виталий Леонтьевич,37,4.73
Dec-16,Абрамович Роман Аркадьевич,38,4.70
Dec-16,Кудрин Алексей Леонидович,39,4.67
Dec-16,Брычева Лариса Игоревна,40,4.66
Dec-16,Усманов Алишер Бурханович,41,4.62
Dec-16,Дерипаска Олег Владимирович,42,4.60
Dec-16,Зюганов Геннадий Андреевич,43,4.57
Dec-16,Иванов Сергей Борисович,44,4.55
Dec-16,Неверов Сергей Иванович,45,4.51
Dec-16,Беглов Александр Дмитриевич,46,4.48
Dec-16,Нарышкин Сергей Евгеньевич,47,4.45
Dec-16,Лебедев Вячеслав Михайлович,48,4.44
Dec-16,Трутнев Юрий Петрович,49,4.40
Dec-16,Ткачев Александр Николаевич,50,4.37
Dec-16,Козак Дмитрий Николаевич,51,4.35
Dec-16,Мантуров Денис Валентинович,52,4.33
Dec-16,Кадыров Рамзан Ахматович,53,4.25
Dec-16,Артемьев Игорь Юрьевич,54,4.22
Dec-16,Эрнст Константин Львович,55,4.21
Dec-16,Костин Андрей Леонидович,56,4.17
Dec-16,Мишустин Михаил Владимирович,57,4.11
Dec-16,Хлопонин Александр Геннадиевич,58,4.09
Dec-16,Тимакова Наталья Александровна,59,4.05
Dec-16,Сурков Владислав Юрьевич,60,4.02
Dec-16,Добродеев Олег Борисович,61,4.00
Dec-16,Скворцова Вероника Игоревна,62,3.97
Dec-16,Пучков Владимир Андреевич,63,3.95
Dec-16,Полтавченко Георгий Сергеевич,64,3.93
Dec-16,Чуйченко Константин Анатольевич,65,3.90
Dec-16,Жириновский Владимир Вольфович,66,3.88
Dec-16,Жуков Александр Дмитриевич,67,3.86
Dec-16,Чубайс Анатолий Борисович,68,3.80
Dec-16,Васильев Владимир Абдуалиевич,69,3.78
Dec-16,Школов Евгений Михайлович,70,3.75
Dec-16,Глазьев Сергей Юрьевич,71,3.73
Dec-16,Мединский Владимир Ростиславович,72,3.72
Dec-16,Воробьев Андрей Юрьевич,73,3.70
Dec-16,Герасимов Валерий Васильевич,74,3.67
Dec-16,Волошин Александр Стальевич,75,3.65
Dec-16,Никифоров Николай Анатольевич,76,3.64
Dec-16,Яровая Ирина Анатольевна,77,3.60
Dec-16,Коновалов Александр Владимирович,78,3.58
Dec-16,Васильева Ольга Юрьевна,79,3.57
Dec-16,Новак Александр Валентинович,80,3.55
Dec-16,Фридман Михаил Маратович,81,3.52
Dec-16,Минниханов Рустам Нургалиевич,82,3.50
Dec-16,Миронов Сергей Михайлович,83,3.47
Dec-16,Алекперов Вагит Юсуфович,84,3.45
Dec-16,Дюмин Алексей Геннадьевич,85,3.44
